id,publication_year,cited_by_count,author_ids
https://openalex.org/W2784210701,2018,90,"['A5101781638', 'A5075085355', 'A5088307852', 'A5024942519', 'A5078575135', 'A5021090586', 'A5016657852']"
https://openalex.org/W2522772640,2016,85,"['A5087054305', 'A5023344613', 'A5013326545', 'A5087662609']"
https://openalex.org/W3162145206,2021,84,"['A5052536455', 'A5082698243', 'A5080265907', 'A5056499434']"
https://openalex.org/W3041176905,2020,77,"['A5063557800', 'A5080265907']"
https://openalex.org/W3126206030,2021,72,"['A5052536455', 'A5082698243', 'A5080265907', 'A5056499434']"
https://openalex.org/W3162116403,2021,71,"['A5049365731', 'A5025218700', 'A5057733690', 'A5003282344', 'A5003101081', 'A5051095866']"
https://openalex.org/W3130879909,2021,54,"['A5065625279', 'A5065954205', 'A5051081885', 'A5038183626', 'A5048303889']"
https://openalex.org/W4291209099,2022,49,"['A5052622584', 'A5004342903', 'A5021446126', 'A5060598258', 'A5112910664', 'A5044313704']"
https://openalex.org/W4385501702,2023,23,"['A5101407672', 'A5080265907', 'A5063223563', 'A5017393131']"
https://openalex.org/W3126037873,2008,120,"['A5019269914', 'A5070544413', 'A5082964692']"
https://openalex.org/W2118463146,2009,113,['A5087662609']
https://openalex.org/W579089129,2007,108,['A5087662609']
https://openalex.org/W2962683462,2013,94,"['A5064158757', 'A5079270249', 'A5072263832']"
https://openalex.org/W2007276065,2012,92,"['A5062878408', 'A5080265907']"
https://openalex.org/W2123496851,2014,90,"['A5101781638', 'A5021090586', 'A5075085355', 'A5078575135', 'A5016657852']"
https://openalex.org/W2097431484,2015,82,"['A5070544413', 'A5102024337']"
https://openalex.org/W2107228140,2014,81,"['A5078276438', 'A5060598258', 'A5102875245', 'A5073481219', 'A5058712244', 'A5066458064']"
https://openalex.org/W2595406588,2017,68,['A5087662609']
https://openalex.org/W2050081122,2014,67,"['A5020637789', 'A5087662609', 'A5029953031']"
https://openalex.org/W2202317749,2015,67,['A5087662609']
https://openalex.org/W3089557139,2020,66,"['A5070544413', 'A5079887059', 'A5034484072']"
https://openalex.org/W2951626887,2019,63,"['A5038884528', 'A5100757577', 'A5113814271', 'A5023215207']"
https://openalex.org/W2305957822,2016,62,"['A5064296964', 'A5043639182', 'A5111367077', 'A5075956753']"
https://openalex.org/W2890763058,2018,62,"['A5033484534', 'A5103084598', 'A5058826186', 'A5075852205', 'A5025218700', 'A5024451217', 'A5051095866']"
https://openalex.org/W2809079346,2018,61,"['A5056188432', 'A5036586776', 'A5079557568', 'A5021090586', 'A5078583314']"
https://openalex.org/W2963321544,2019,55,"['A5080559256', 'A5009319874', 'A5072263832']"
https://openalex.org/W3187024518,2021,50,"['A5048871555', 'A5011949783', 'A5090546413', 'A5050460997', 'A5087662609']"
https://openalex.org/W4235991331,2021,46,"['A5084502036', 'A5005129420', 'A5063557800', 'A5101965763', 'A5017393131', 'A5080265907']"
https://openalex.org/W3084214243,2021,44,"['A5025218700', 'A5000361569', 'A5022827102', 'A5017619946', 'A5051095866']"
https://openalex.org/W4212779166,2022,30,"['A5032522964', 'A5001160007', 'A5020563993', 'A5021090586', 'A5016657852']"
https://openalex.org/W1538939947,2010,84,"['A5062878408', 'A5080265907']"
https://openalex.org/W2126911355,2012,71,"['A5033547979', 'A5087850840', 'A5060598258', 'A5026109331', 'A5044195667']"
https://openalex.org/W2127763099,2011,70,"['A5048935006', 'A5060598258', 'A5007095631']"
https://openalex.org/W3122228976,2012,69,"['A5006700143', 'A5080265907', 'A5102917040', 'A5017533451']"
https://openalex.org/W1989974519,2014,64,"['A5042631896', 'A5080306538', 'A5025218700']"
https://openalex.org/W2096632135,2014,58,"['A5078276438', 'A5102875245', 'A5073481219', 'A5058712244', 'A5066458064', 'A5060598258']"
https://openalex.org/W2902757956,2018,58,['A5087662609']
https://openalex.org/W2783997909,2018,57,"['A5025218700', 'A5080306538', 'A5045603917', 'A5046821941', 'A5051095866', 'A5042631896']"
https://openalex.org/W2790076745,2018,52,"['A5053740228', 'A5072263832']"
https://openalex.org/W2803619622,2018,52,"['A5080265907', 'A5077873111', 'A5057802135']"
https://openalex.org/W2943689597,2019,50,"['A5042800019', 'A5061408202', 'A5087662609']"
https://openalex.org/W2974058383,2019,45,"['A5011757745', 'A5087662609']"
https://openalex.org/W3021927925,2020,43,"['A5077142904', 'A5019655566', 'A5063557800', 'A5084044470', 'A5080265907', 'A5085054435']"
https://openalex.org/W3009601087,2020,41,"['A5037734194', 'A5021090586', 'A5027099621']"
https://openalex.org/W4383342330,2023,12,"['A5002689104', 'A5084395089', 'A5046189945', 'A5025218700']"
https://openalex.org/W2125852847,2003,91,"['A5038163398', 'A5000889975', 'A5013807415', 'A5109618222']"
https://openalex.org/W1565590990,2007,65,"['A5062462809', 'A5080265907']"
https://openalex.org/W2070123087,2013,48,['A5087662609']
https://openalex.org/W2951409510,2013,46,"['A5072263832', 'A5038907218', 'A5081744093', 'A5055710645']"
https://openalex.org/W3041042196,2020,37,"['A5080306538', 'A5024790234', 'A5025218700']"
https://openalex.org/W2962817894,2019,36,"['A5025218700', 'A5022827102', 'A5077170004', 'A5051095866']"
https://openalex.org/W3043736046,2020,36,"['A5080265907', 'A5006700143']"
https://openalex.org/W3157700438,2021,29,"['A5032965080', 'A5025218700']"
https://openalex.org/W4220788337,2022,19,"['A5084303908', 'A5078032253', 'A5000602483', 'A5079596102']"
https://openalex.org/W4311785087,2022,19,"['A5066917584', 'A5065954205', 'A5030293804']"
https://openalex.org/W4382310807,2023,11,"['A5063426224', 'A5038183626', 'A5102905826', 'A5065954205']"
https://openalex.org/W4382318764,2023,11,"['A5046445911', 'A5052769102', 'A5091272738', 'A5072263832']"
https://openalex.org/W2952338048,2011,43,"['A5081744093', 'A5038842358', 'A5082183505', 'A5072263832', 'A5027824085']"
https://openalex.org/W2034929608,2012,39,"['A5070544413', 'A5079887059']"
https://openalex.org/W2133504659,2013,37,"['A5022951041', 'A5020563993', 'A5021090586', 'A5016657852']"
https://openalex.org/W2903598494,2018,37,"['A5007972350', 'A5084303908', 'A5016152627', 'A5015566794']"
https://openalex.org/W2115267935,2015,35,['A5087662609']
https://openalex.org/W2288888463,2016,34,"['A5033477758', 'A5070544413', 'A5037398760']"
https://openalex.org/W2600238332,2017,33,"['A5081658553', 'A5036580072', 'A5021090586', 'A5059159655']"
https://openalex.org/W3090256551,2020,28,"['A5021170243', 'A5066508991', 'A5067467896', 'A5050821883']"
https://openalex.org/W4246288419,2020,27,"['A5052536455', 'A5082698243', 'A5080265907', 'A5056499434']"
https://openalex.org/W2015627258,2011,37,"['A5033547979', 'A5042539925', 'A5102800269', 'A5069315910', 'A5103442398', 'A5085065642', 'A5011916919', 'A5060598258', 'A5028309092']"
https://openalex.org/W2095427153,2013,35,"['A5070544413', 'A5034484072']"
https://openalex.org/W2080083917,2014,32,"['A5064296964', 'A5102756489', 'A5013559230', 'A5075956753', 'A5115598991', 'A5011229206', 'A5109833231', 'A5073189960', 'A5007176508']"
https://openalex.org/W2796416037,2018,31,"['A5053666856', 'A5029904389', 'A5055652750', 'A5072943597', 'A5112241539', 'A5108531169', 'A5020563993', 'A5021090586']"
https://openalex.org/W2117647039,2014,30,"['A5103546664', 'A5077360573', 'A5021090586', 'A5101581955', 'A5016657852']"
https://openalex.org/W2463678424,2015,30,"['A5047076761', 'A5036099659', 'A5021090586', 'A5016657852']"
https://openalex.org/W2795737353,2018,30,"['A5071778778', 'A5006700143', 'A5080265907', 'A5004439426']"
https://openalex.org/W2898870209,2018,29,"['A5028901046', 'A5001100551', 'A5101781636', 'A5059871347', 'A5078575135', 'A5021090586']"
https://openalex.org/W3104414387,2016,29,"['A5064296964', 'A5091452530', 'A5007176508']"
https://openalex.org/W2528162491,2016,28,"['A5025218700', 'A5076037542', 'A5107999727', 'A5046821941', 'A5051095866', 'A5042631896']"
https://openalex.org/W2760199271,2018,28,"['A5033495203', 'A5080265907']"
https://openalex.org/W2913175021,2019,28,"['A5060081511', 'A5072263832']"
https://openalex.org/W2811243015,2018,27,"['A5101988408', 'A5088580933', 'A5043995958', 'A5102746398', 'A5100639021', 'A5100757577']"
https://openalex.org/W2912677456,2019,27,"['A5025218700', 'A5084395089', 'A5042631896', 'A5047315859', 'A5081995440', 'A5044943654', 'A5051095866']"
https://openalex.org/W2997889399,2020,25,"['A5101781638', 'A5021090586']"
https://openalex.org/W1806085624,2021,22,"['A5064158757', 'A5079270249', 'A5072263832']"
https://openalex.org/W2999314988,2021,22,"['A5029291566', 'A5080265907', 'A5082513276', 'A5014802852']"
https://openalex.org/W3127612204,2021,22,"['A5084502036', 'A5005129420', 'A5063557800', 'A5101965763', 'A5017393131', 'A5080265907']"
https://openalex.org/W3183105652,2021,20,"['A5073770089', 'A5084303908']"
https://openalex.org/W3198695886,2021,20,"['A5020165040', 'A5045121596', 'A5047787255', 'A5015165515', 'A5030255458']"
https://openalex.org/W4231133898,2005,49,['A5087662609']
https://openalex.org/W2028750005,2012,30,"['A5102876191', 'A5046449989', 'A5021090586']"
https://openalex.org/W2149997098,2011,30,"['A5046449989', 'A5021090586', 'A5059159655', 'A5036580072', 'A5038383727', 'A5009379263']"
https://openalex.org/W2329378006,2014,28,"['A5033547979', 'A5042539925', 'A5011916919', 'A5060598258']"
https://openalex.org/W2059079426,2015,27,"['A5012362296', 'A5080726516', 'A5048207460', 'A5025218700']"
https://openalex.org/W2776928912,2017,27,"['A5101781638', 'A5021090586', 'A5078575135', 'A5016657852']"
https://openalex.org/W2900975341,2019,25,"['A5064296964', 'A5057243118', 'A5073565809', 'A5056499434', 'A5007176508']"
https://openalex.org/W2949944926,2019,25,"['A5080265907', 'A5062878408']"
https://openalex.org/W4288414371,2019,25,"['A5101604495', 'A5091266570', 'A5027240302']"
https://openalex.org/W1995638668,2015,24,"['A5059159655', 'A5036580072', 'A5049798236', 'A5021090586', 'A5026660809']"
https://openalex.org/W4252047720,2019,22,"['A5025218700', 'A5051095866']"
https://openalex.org/W3014368203,2020,20,"['A5032522964', 'A5020563993', 'A5021090586', 'A5016657852']"
https://openalex.org/W3035498193,2020,20,"['A5069243328', 'A5091266570', 'A5027240302']"
https://openalex.org/W4211163688,2022,13,"['A5044715532', 'A5001995612', 'A5034751621', 'A5055990297', 'A5021090586']"
https://openalex.org/W2122739034,2005,42,"['A5023030080', 'A5087662609']"
https://openalex.org/W201432381,2008,34,"['A5087662609', 'A5081399516']"
https://openalex.org/W2055398242,2007,34,"['A5103031740', 'A5081922905', 'A5042166639', 'A5071577167', 'A5059706187', 'A5109618222']"
https://openalex.org/W1990918794,2014,22,"['A5065954205', 'A5065474822']"
https://openalex.org/W2324648784,2016,20,"['A5059159655', 'A5026660809', 'A5036580072', 'A5081658553', 'A5021090586']"
https://openalex.org/W3037308746,2020,20,"['A5020563993', 'A5026047018', 'A5021090586', 'A5075517045', 'A5016657852', 'A5091157398', 'A5010364715']"
https://openalex.org/W3011092705,2020,18,"['A5020165040', 'A5015165515', 'A5089358974', 'A5060198214', 'A5030255458', 'A5008050790']"
https://openalex.org/W3125794026,2021,16,"['A5013127864', 'A5084303908']"
https://openalex.org/W2018771821,2009,25,"['A5070544413', 'A5033900240']"
https://openalex.org/W1563026167,2010,23,"['A5025240237', 'A5087662609']"
https://openalex.org/W1844628735,2014,21,"['A5013559230', 'A5064296964', 'A5102756489', 'A5011229206', 'A5075956753', 'A5115598991', 'A5109833231', 'A5073189960', 'A5007176508']"
https://openalex.org/W782853288,2015,20,"['A5065954205', 'A5112500027', 'A5058946854', 'A5049148461', 'A5065474822', 'A5012284484']"
https://openalex.org/W2095090037,2015,19,"['A5076627572', 'A5036484581', 'A5039420662', 'A5025218700', 'A5067557590', 'A5057904875', 'A5059965657', 'A5042631896']"
https://openalex.org/W3150373829,2014,19,"['A5065954205', 'A5065474822']"
https://openalex.org/W2562623096,2016,18,"['A5054951151', 'A5087662609']"
https://openalex.org/W3102892762,2020,16,"['A5058327189', 'A5009319874', 'A5072263832']"
https://openalex.org/W3205955408,2021,14,"['A5112581431', 'A5031106143', 'A5020290167', 'A5015719908', 'A5012721663', 'A5111561257', 'A5060270971', 'A5035628923', 'A5035064433']"
https://openalex.org/W1981149965,1996,36,"['A5109618222', 'A5070385137', 'A5053530986']"
https://openalex.org/W2133796664,2009,21,"['A5040860668', 'A5021090586', 'A5036580072', 'A5049798236', 'A5038383727']"
https://openalex.org/W321215644,2011,20,"['A5059159655', 'A5049798236', 'A5036580072', 'A5021090586', 'A5038383727', 'A5023279001']"
https://openalex.org/W2581193561,2017,18,"['A5015761687', 'A5110938922', 'A5003307854']"
https://openalex.org/W2406856503,2015,17,"['A5100757577', 'A5081065957', 'A5024686404']"
https://openalex.org/W2612925220,2017,17,"['A5053666856', 'A5029904389', 'A5055652750', 'A5108531169', 'A5020563993', 'A5021090586']"
https://openalex.org/W2904131663,2018,17,"['A5078445265', 'A5112402957', 'A5019010388', 'A5109618222', 'A5087104312']"
https://openalex.org/W2188021097,2014,16,"['A5046561315', 'A5064296964', 'A5033977409', 'A5038699799', 'A5073189960', 'A5103326255']"
https://openalex.org/W2911998373,2019,15,"['A5005995871', 'A5056188432', 'A5021090586', 'A5078583314']"
https://openalex.org/W2952263365,2019,15,"['A5080265907', 'A5047480720', 'A5013467728', 'A5101965763']"
https://openalex.org/W3102696175,2019,15,"['A5101781636', 'A5112469202', 'A5021090586']"
https://openalex.org/W4240850484,1996,32,"['A5109618222', 'A5070385137', 'A5053530986']"
https://openalex.org/W1965662014,2000,29,"['A5000889975', 'A5013807415', 'A5109618222']"
https://openalex.org/W2171747168,2009,19,"['A5059159655', 'A5049798236', 'A5036580072', 'A5038383727', 'A5021090586']"
https://openalex.org/W2043030664,2012,16,"['A5070544413', 'A5102421092', 'A5102024337']"
https://openalex.org/W2109605020,2011,16,['A5087662609']
https://openalex.org/W2157493452,2011,16,"['A5006409583', 'A5072263832']"
https://openalex.org/W2885518697,2018,15,"['A5065954205', 'A5013444133', 'A5065474822', 'A5049148461']"
https://openalex.org/W2966919311,2019,14,"['A5038183626', 'A5108674117', 'A5060930304', 'A5065954205']"
https://openalex.org/W3037441821,2020,13,"['A5070547750', 'A5008590331', 'A5091266570']"
https://openalex.org/W3037966274,2020,13,"['A5077142904', 'A5019655566', 'A5063557800', 'A5084044470', 'A5080265907', 'A5085054435']"
https://openalex.org/W3042223600,2020,13,"['A5015165515', 'A5020165040', 'A5060198214', 'A5112452915', 'A5030255458', 'A5089358974']"
https://openalex.org/W3135152944,2021,12,"['A5089396175', 'A5080265907', 'A5066286194', 'A5061933855', 'A5020901777', 'A5077143179']"
https://openalex.org/W3197443202,2021,12,"['A5071983183', 'A5060598258', 'A5033364470']"
https://openalex.org/W3215314871,2021,12,"['A5079408277', 'A5088346775', 'A5060598258', 'A5083151508', 'A5047054473', 'A5022408311', 'A5058444781', 'A5033364470', 'A5006115428']"
https://openalex.org/W2498889926,2002,26,['A5087662609']
https://openalex.org/W2089766629,2010,16,"['A5059159655', 'A5049798236', 'A5036580072', 'A5021090586', 'A5038383727']"
https://openalex.org/W2182841334,2010,16,['A5087662609']
https://openalex.org/W2157730737,2010,15,"['A5050122923', 'A5103331911', 'A5109618222']"
https://openalex.org/W2503733656,2012,15,"['A5047958713', 'A5087662609']"
https://openalex.org/W4253739739,2017,13,"['A5025218700', 'A5084395089', 'A5042631896', 'A5051095866']"
https://openalex.org/W2079866245,2015,12,"['A5072263832', 'A5020180369', 'A5090739892']"
https://openalex.org/W3010856299,2020,12,"['A5040468552', 'A5069704439', 'A5025218700', 'A5024790234', 'A5027110040', 'A5042631896']"
https://openalex.org/W3098423424,2020,12,"['A5060874650', 'A5004207891', 'A5027450101', 'A5055805371', 'A5062403203']"
https://openalex.org/W3037076518,2020,11,"['A5008569720', 'A5114488878', 'A5101979342', 'A5072263832', 'A5027036879']"
https://openalex.org/W3133796714,2021,11,"['A5066939601', 'A5084303908', 'A5050548130']"
https://openalex.org/W4238827467,2020,11,"['A5025218700', 'A5000361569', 'A5022827102', 'A5017619946', 'A5051095866']"
https://openalex.org/W2166214275,1999,27,"['A5109618222', 'A5066890566']"
https://openalex.org/W1979719513,2010,13,"['A5040860668', 'A5021090586', 'A5036580072', 'A5049798236', 'A5038383727']"
https://openalex.org/W110827444,2013,11,"['A5054412238', 'A5047958713', 'A5087662609']"
https://openalex.org/W1603500262,2002,21,['A5087662609']
https://openalex.org/W2122376282,2009,12,"['A5080265907', 'A5078047751', 'A5027778878', 'A5064752759', 'A5021669622', 'A5062462809']"
https://openalex.org/W2111709059,1999,12,"['A5070385137', 'A5109618222', 'A5053530986']"
https://openalex.org/W2132726456,2004,1630,"['A5068556395', 'A5007033871', 'A5015882940', 'A5071670501']"
https://openalex.org/W2303924600,2016,1630,"['A5032005702', 'A5027036879', 'A5079845832']"
https://openalex.org/W2584805976,2017,1018,"['A5026829784', 'A5067807487', 'A5017768355', 'A5027036879', 'A5034217753']"
https://openalex.org/W2108286413,2006,757,"['A5021615498', 'A5002330321', 'A5068556395']"
https://openalex.org/W2147634746,2010,625,"['A5027036879', 'A5081429241', 'A5020965594', 'A5106235930', 'A5000679279']"
https://openalex.org/W2178843456,2015,581,"['A5027036879', 'A5048789742', 'A5081429241', 'A5000679279']"
https://openalex.org/W2885659818,2018,466,"['A5026829784', 'A5027036879']"
https://openalex.org/W2761002469,2017,464,"['A5020387316', 'A5051539367', 'A5042234223', 'A5057803453', 'A5068556395']"
https://openalex.org/W41320236,2015,450,"['A5002330321', 'A5068556395', 'A5077163579']"
https://openalex.org/W2101446476,2001,427,"['A5058343329', 'A5068556395', 'A5111995000']"
https://openalex.org/W2060785967,1999,424,"['A5068556395', 'A5002330321']"
https://openalex.org/W4205844366,2011,411,"['A5002330321', 'A5068556395', 'A5077163579']"
